Epoch,Batch,Train_Loss,Train_Accuracy
3.0,420.0,1.3435291,0.75
3.0,421.0,1.5414987,0.75
3.0,422.0,1.4774598,0.5625
3.0,423.0,1.3658967,0.8125
3.0,424.0,1.3788072,0.5
3.0,425.0,1.2566724,0.8125
3.0,426.0,1.3413689,0.8125
3.0,427.0,1.4660894,0.625
3.0,428.0,1.403645,0.75
3.0,429.0,1.3088033,0.75
3.0,430.0,1.413253,0.75
3.0,431.0,1.7524824,0.4375
3.0,432.0,1.4027219,0.625
3.0,433.0,1.4687992,0.5625
3.0,434.0,1.356208,0.6875
3.0,435.0,1.6274582,0.5625
3.0,436.0,1.2857037,0.75
3.0,437.0,1.5182968,0.5625
3.0,438.0,1.3069338,0.75
3.0,439.0,1.299588,0.9375
3.0,440.0,1.3690829,0.6875
3.0,441.0,1.5171714,0.6875
3.0,442.0,1.2980673,0.6875
3.0,443.0,1.1116508,0.8125
3.0,444.0,1.4180758,0.625
3.0,445.0,1.4157674,0.5625
3.0,446.0,1.369604,0.6875
3.0,447.0,1.5527362,0.4375
3.0,448.0,1.4639477,0.5625
3.0,449.0,1.4303575,0.9375
3.0,450.0,1.1152003,0.875
3.0,451.0,1.5961882,0.5625
3.0,452.0,1.3879061,0.75
3.0,453.0,1.3718104,0.8125
3.0,454.0,1.176903,0.875
3.0,455.0,1.548269,0.625
3.0,456.0,1.4728777,0.625
3.0,457.0,1.1462833,0.8125
3.0,458.0,1.2535627,0.75
3.0,459.0,1.4610112,0.625
3.0,460.0,1.4621074,0.625
3.0,461.0,1.351287,0.75
3.0,462.0,1.2859381,0.75
3.0,463.0,1.2302083,0.6875
3.0,464.0,1.4762833,0.6875
3.0,465.0,1.3552756,0.8125
3.0,466.0,1.3037328,0.75
3.0,467.0,1.2760484,0.8125
3.0,468.0,1.3593279,0.5625
3.0,469.0,1.3284224,0.625
3.0,470.0,1.4989313,0.6875
3.0,471.0,1.266534,0.75
3.0,472.0,1.4539703,0.625
3.0,473.0,1.2513738,0.875
3.0,474.0,1.4383459,0.625
3.0,475.0,1.3639758,0.75
3.0,476.0,1.1594144,0.8125
3.0,477.0,1.5481064,0.625
3.0,478.0,1.2382474,0.875
3.0,479.0,1.1520195,0.75
3.0,480.0,1.3055888,0.625
3.0,481.0,1.0681823,0.875
3.0,482.0,1.220747,0.75
3.0,483.0,1.2012875,0.75
3.0,484.0,1.2282914,0.5625
3.0,485.0,1.2496474,0.75
3.0,486.0,1.3006876,0.6875
3.0,487.0,1.357385,0.625
3.0,488.0,1.431832,0.5625
3.0,489.0,1.4257584,0.625
3.0,490.0,1.1983879,0.5
3.0,491.0,1.2399843,0.8125
3.0,492.0,1.3238945,0.6875
3.0,493.0,1.1797781,0.6875
3.0,494.0,1.4532502,0.5625
3.0,495.0,1.245281,0.8125
3.0,496.0,1.3737054,0.75
3.0,497.0,1.3251842,0.6875
3.0,498.0,1.6315271,0.6875
