Epoch,Batch,Train_Loss,Train_Accuracy
3.0,395.0,1.4562671,0.5625
3.0,396.0,1.3841778,0.8125
3.0,397.0,1.5568073,0.6875
3.0,398.0,1.5002791,0.6875
3.0,399.0,1.4768857,0.6875
3.0,400.0,1.5614257,0.5625
3.0,401.0,1.5131036,0.625
3.0,402.0,1.7382588,0.625
3.0,403.0,1.3408614,0.6875
3.0,404.0,1.4651701,0.8125
3.0,405.0,1.6115582,0.6875
3.0,406.0,1.3801973,0.8125
3.0,407.0,1.5100515,0.5625
3.0,408.0,1.4641577,0.8125
3.0,409.0,1.4498559,0.625
3.0,410.0,1.7190828,0.5
3.0,411.0,1.6653509,0.5625
3.0,412.0,1.5034908,0.375
3.0,413.0,1.6126732,0.6875
3.0,414.0,1.4441811,0.6875
3.0,415.0,1.3125845,0.75
3.0,416.0,1.3555653,0.8125
3.0,417.0,1.3768494,0.8125
3.0,418.0,1.7265633,0.625
3.0,419.0,1.5398062,0.625
3.0,420.0,1.3322735,0.6875
3.0,421.0,1.605706,0.4375
3.0,422.0,1.7334026,0.3125
3.0,423.0,1.8916568,0.5
3.0,424.0,1.3688487,0.6875
3.0,425.0,1.3441608,0.75
3.0,426.0,1.3507892,0.6875
3.0,427.0,1.3173964,0.8125
3.0,428.0,1.6469753,0.6875
3.0,429.0,1.4253426,0.8125
3.0,430.0,1.3128262,0.8125
3.0,431.0,1.4147513,0.625
3.0,432.0,1.4605142,0.6875
3.0,433.0,1.6939539,0.8125
3.0,434.0,1.4653252,0.6875
3.0,435.0,1.2025682,0.8125
3.0,436.0,1.326231,0.75
3.0,437.0,1.2583882,0.9375
3.0,438.0,1.3744396,0.75
3.0,439.0,1.3681923,0.625
3.0,440.0,1.6051242,0.5625
3.0,441.0,1.6490033,0.5
3.0,442.0,1.26551,0.75
3.0,443.0,1.3792212,0.75
3.0,444.0,1.2577521,0.8125
3.0,445.0,1.3004595,0.875
3.0,446.0,1.2433547,0.875
3.0,447.0,1.440766,0.5
3.0,448.0,1.4107616,0.625
3.0,449.0,1.461072,0.6875
3.0,450.0,1.4196572,0.8125
3.0,451.0,1.1682895,0.75
3.0,452.0,1.5007471,0.625
3.0,453.0,1.4726194,0.75
3.0,454.0,1.4263374,0.9375
3.0,455.0,1.2670305,0.8125
3.0,456.0,1.4859084,0.6875
3.0,457.0,1.4651546,0.5625
3.0,458.0,1.5214268,0.6875
3.0,459.0,1.291336,0.6875
3.0,460.0,1.3713369,0.8125
3.0,461.0,1.1399268,0.8125
3.0,462.0,1.0454503,0.9375
3.0,463.0,1.2641256,0.75
3.0,464.0,1.151343,0.8125
3.0,465.0,1.3430624,0.8125
3.0,466.0,1.2429496,0.875
3.0,467.0,1.2392123,0.8125
3.0,468.0,1.3017094,0.75
3.0,469.0,1.1553646,0.8125
3.0,470.0,1.4715507,0.5625
3.0,471.0,1.3092328,0.6875
3.0,472.0,1.371789,0.5625
3.0,473.0,1.3569024,0.5625
3.0,474.0,1.2031634,0.6875
3.0,475.0,1.3631212,0.625
3.0,476.0,1.2757809,0.6875
3.0,477.0,1.1551187,0.75
3.0,478.0,1.5160528,0.6875
3.0,479.0,1.226845,0.6875
3.0,480.0,1.2664716,0.625
3.0,481.0,1.3799278,0.75
3.0,482.0,1.5293388,0.75
3.0,483.0,1.2251529,0.8125
3.0,484.0,1.6209142,0.4375
3.0,485.0,1.2096841,0.625
3.0,486.0,1.2413868,0.875
3.0,487.0,1.416276,0.5625
3.0,488.0,1.151664,0.875
3.0,489.0,1.6894047,0.5625
3.0,490.0,1.2777895,0.75
3.0,491.0,1.3549367,0.75
3.0,492.0,1.320465,0.6875
3.0,493.0,1.5365932,0.6875
3.0,494.0,1.5078193,0.625
3.0,495.0,1.174732,0.9375
3.0,496.0,1.3367279,0.75
3.0,497.0,1.1646944,0.8125
3.0,498.0,1.5379641,0.6875
3.0,499.0,1.4719117,0.625
3.0,500.0,1.3794509,0.6875
3.0,501.0,1.1855627,0.75
3.0,502.0,1.1422871,0.75
3.0,503.0,1.1454666,0.875
3.0,504.0,1.0304189,0.875
3.0,505.0,1.5127789,0.6875
3.0,506.0,1.0245868,0.875
3.0,507.0,1.4233232,0.625
3.0,508.0,1.1981304,0.75
3.0,509.0,1.4332751,0.75
3.0,510.0,1.4310185,0.5
3.0,511.0,1.2753174,0.875
3.0,512.0,1.2418505,0.75
3.0,513.0,1.2131658,0.8125
3.0,514.0,0.9874515,0.8125
3.0,515.0,1.2794774,0.75
3.0,516.0,1.3104026,0.8125
3.0,517.0,1.146268,0.75
3.0,518.0,1.4738005,0.6875
3.0,519.0,1.3728939,0.75
3.0,520.0,1.3787816,0.5625
3.0,521.0,1.323072,0.75
3.0,522.0,1.2870525,0.5625
3.0,523.0,1.0810353,0.625
3.0,524.0,1.1461886,0.875
3.0,525.0,1.10744,0.75
3.0,526.0,1.2229927,0.75
3.0,527.0,1.3248323,0.5625
3.0,528.0,1.1864926,0.75
3.0,529.0,1.2610991,0.875
3.0,530.0,1.1822444,0.8125
3.0,531.0,1.137419,0.8125
3.0,532.0,1.1697967,0.75
3.0,533.0,1.3191551,0.625
3.0,534.0,1.188284,0.875
3.0,535.0,1.1847392,0.75
3.0,536.0,1.363836,0.8125
3.0,537.0,1.006352,0.8125
3.0,538.0,1.3020548,0.75
3.0,539.0,1.5372102,0.5
3.0,540.0,1.4555411,0.625
3.0,541.0,1.3357956,0.75
3.0,542.0,1.1687323,0.9375
3.0,543.0,1.0323027,0.6875
3.0,544.0,1.1880345,0.625
3.0,545.0,1.0795687,0.8125
3.0,546.0,1.1682721,0.6875
3.0,547.0,1.013095,0.9375
3.0,548.0,0.87193805,1.0
3.0,549.0,1.1157782,0.875
3.0,550.0,0.9579106,0.9375
3.0,551.0,1.4352713,0.625
3.0,552.0,1.170616,0.8125
3.0,553.0,1.1449134,0.75
3.0,554.0,1.1999694,0.6875
3.0,555.0,1.2476641,0.6875
3.0,556.0,1.2575669,0.6875
3.0,557.0,1.1084231,0.8125
3.0,558.0,1.2029945,0.6875
3.0,559.0,1.2668686,0.75
3.0,560.0,1.2467968,0.6875
3.0,561.0,1.4126376,0.75
3.0,562.0,1.3211303,0.6875
3.0,563.0,1.0955566,0.625
3.0,564.0,1.2339985,0.625
4.0,565.0,1.3212267,0.5
4.0,566.0,1.1236666,0.75
4.0,567.0,1.1801553,0.625
4.0,568.0,1.1794913,0.75
4.0,569.0,1.2670556,0.6875
4.0,570.0,1.2607949,0.6875
4.0,571.0,1.1337419,0.6875
4.0,572.0,1.1565994,0.75
4.0,573.0,1.2009329,0.875
4.0,574.0,1.1398339,0.8125
4.0,575.0,1.4155613,0.625
4.0,576.0,1.1187325,0.625
4.0,577.0,0.99187094,0.75
4.0,578.0,1.0766691,0.6875
4.0,579.0,1.2068868,0.6875
4.0,580.0,1.3050404,0.8125
4.0,581.0,0.93516046,0.875
4.0,582.0,0.9289495,0.9375
4.0,583.0,1.3054016,0.625
4.0,584.0,0.93781847,0.875
4.0,585.0,1.128413,0.6875
4.0,586.0,1.0001711,0.875
4.0,587.0,1.0521152,0.75
4.0,588.0,0.99946374,0.75
4.0,589.0,1.0802408,0.6875
4.0,590.0,1.1156691,0.8125
4.0,591.0,0.8693345,0.875
4.0,592.0,0.98475665,0.8125
4.0,593.0,1.119225,0.625
4.0,594.0,1.057007,0.75
4.0,595.0,1.3869082,0.5
4.0,596.0,0.9357157,0.875
4.0,597.0,1.0419983,0.6875
4.0,598.0,0.9767087,0.75
4.0,599.0,1.0238696,0.875
